 -- 0/200000. Average 0.00. Remaining 166.37. So far 0.00. Total? 166.37
 -- 1678/200000. Average 0.01. Remaining 1069.37. So far 9.05. Total? 1078.42
 -- 1679/200000. Average 0.01. Remaining 1069.37. So far 9.06. Total? 1078.42
 -- 1680/200000. Average 0.01. Remaining 1069.48. So far 9.07. Total? 1078.54
 -- 1681/200000. Average 0.01. Remaining 1069.62. So far 9.07. Total? 1078.69
 -- 1682/200000. Average 0.01. Remaining 1069.47. So far 9.08. Total? 1078.54
 -- 1683/200000. Average 0.01. Remaining 1069.30. So far 9.08. Total? 1078.37
 -- 1684/200000. Average 0.01. Remaining 1069.10. So far 9.08. Total? 1078.18
 -- 1685/200000. Average 0.01. Remaining 1068.89. So far 9.09. Total? 1077.98
 -- 1686/200000. Average 0.01. Remaining 1068.72. So far 9.09. Total? 1077.80
 -- 1687/200000. Average 0.01. Remaining 1068.51. So far 9.09. Total? 1077.60
 -- 1688/200000. Average 0.01. Remaining 1068.32. So far 9.10. Total? 1077.42
 -- 1689/200000. Average 0.01. Remaining 1068.12. So far 9.10. Total? 1077.22
 -- 1690/200000. Average 0.01. Remaining 1067.95. So far 9.11. Total? 1077.05
 -- 1691/200000. Average 0.01. Remaining 1067.76. So far 9.11. Total? 1076.86
 -- 1692/200000. Average 0.01. Remaining 1067.55. So far 9.11. Total? 1076.66
 -- 1693/200000. Average 0.01. Remaining 1067.34. So far 9.12. Total? 1076.45
 -- 1694/200000. Average 0.01. Remaining 1067.12. So far 9.12. Total? 1076.24
 -- 1695/200000. Average 0.01. Remaining 1066.99. So far 9.13. Total? 1076.11
 -- 1696/200000. Average 0.01. Remaining 1066.83. So far 9.13. Total? 1075.95
 -- 1697/200000. Average 0.01. Remaining 1066.64. So far 9.13. Total? 1075.76
 -- 1698/200000. Average 0.01. Remaining 1066.56. So far 9.14. Total? 1075.69
 -- 1699/200000. Average 0.01. Remaining 1067.23. So far 9.15. Total? 1076.37
 -- 1700/200000. Average 0.01. Remaining 1067.78. So far 9.16. Total? 1076.94
 -- 1701/200000. Average 0.01. Remaining 1067.68. So far 9.16. Total? 1076.84
 -- 1702/200000. Average 0.01. Remaining 1067.98. So far 9.17. Total? 1077.15
 -- 1703/200000. Average 0.01. Remaining 1068.05. So far 9.18. Total? 1077.22
 -- 1704/200000. Average 0.01. Remaining 1068.15. So far 9.18. Total? 1077.33
 -- 1705/200000. Average 0.01. Remaining 1068.86. So far 9.20. Total? 1078.05
 -- 1706/200000. Average 0.01. Remaining 1068.89. So far 9.20. Total? 1078.08
 -- 1707/200000. Average 0.01. Remaining 1068.77. So far 9.21. Total? 1077.97
 -- 1708/200000. Average 0.01. Remaining 1068.60. So far 9.21. Total? 1077.80
 -- 1709/200000. Average 0.01. Remaining 1068.41. So far 9.21. Total? 1077.62
 -- 1710/200000. Average 0.01. Remaining 1068.50. So far 9.22. Total? 1077.72
 -- 1711/200000. Average 0.01. Remaining 1068.55. So far 9.23. Total? 1077.77
 -- 1712/200000. Average 0.01. Remaining 1068.39. So far 9.23. Total? 1077.61
 -- 1713/200000. Average 0.01. Remaining 1068.21. So far 9.23. Total? 1077.44
 -- 1714/200000. Average 0.01. Remaining 1068.02. So far 9.24. Total? 1077.25
 -- 1715/200000. Average 0.01. Remaining 1067.91. So far 9.24. Total? 1077.14
 -- 1716/200000. Average 0.01. Remaining 1067.78. So far 9.25. Total? 1077.02
 -- 1717/200000. Average 0.01. Remaining 1067.60. So far 9.25. Total? 1076.85
 -- 1718/200000. Average 0.01. Remaining 1067.41. So far 9.25. Total? 1076.66
 -- 1719/200000. Average 0.01. Remaining 1067.21. So far 9.26. Total? 1076.46
 -- 1720/200000. Average 0.01. Remaining 1067.00. So far 9.26. Total? 1076.25
 -- 1721/200000. Average 0.01. Remaining 1066.77. So far 9.26. Total? 1076.03
 -- 1722/200000. Average 0.01. Remaining 1066.54. So far 9.27. Total? 1075.80
 -- 1723/200000. Average 0.01. Remaining 1066.32. So far 9.27. Total? 1075.59
 -- 1724/200000. Average 0.01. Remaining 1066.12. So far 9.28. Total? 1075.39
 -- 1725/200000. Average 0.01. Remaining 1065.90. So far 9.28. Total? 1075.18
 -- 1726/200000. Average 0.01. Remaining 1065.67. So far 9.28. Total? 1074.95
 -- 1727/200000. Average 0.01. Remaining 1065.44. So far 9.29. Total? 1074.72
 -- 1728/200000. Average 0.01. Remaining 1065.20. So far 9.29. Total? 1074.49
 -- 1729/200000. Average 0.01. Remaining 1064.96. So far 9.29. Total? 1074.25
 -- 1730/200000. Average 0.01. Remaining 1064.72. So far 9.30. Total? 1074.01
 -- 1731/200000. Average 0.01. Remaining 1064.49. So far 9.30. Total? 1073.78
 -- 1732/200000. Average 0.01. Remaining 1064.26. So far 9.30. Total? 1073.56
 -- 1733/200000. Average 0.01. Remaining 1064.02. So far 9.31. Total? 1073.32
 -- 1734/200000. Average 0.01. Remaining 1063.78. So far 9.31. Total? 1073.08
 -- 1735/200000. Average 0.01. Remaining 1063.53. So far 9.31. Total? 1072.84
 -- 1736/200000. Average 0.01. Remaining 1063.51. So far 9.32. Total? 1072.83
 -- 1737/200000. Average 0.01. Remaining 1063.34. So far 9.32. Total? 1072.66
 -- 1738/200000. Average 0.01. Remaining 1063.16. So far 9.33. Total? 1072.48
 -- 1739/200000. Average 0.01. Remaining 1062.97. So far 9.33. Total? 1072.29
 -- 1740/200000. Average 0.01. Remaining 1062.76. So far 9.33. Total? 1072.09
 -- 1741/200000. Average 0.01. Remaining 1062.56. So far 9.34. Total? 1071.89
 -- 1742/200000. Average 0.01. Remaining 1062.37. So far 9.34. Total? 1071.71
 -- 1743/200000. Average 0.01. Remaining 1062.17. So far 9.34. Total? 1071.51
 -- 1744/200000. Average 0.01. Remaining 1061.97. So far 9.35. Total? 1071.31
 -- 1745/200000. Average 0.01. Remaining 1061.76. So far 9.35. Total? 1071.10
 -- 1746/200000. Average 0.01. Remaining 1061.53. So far 9.35. Total? 1070.88
 -- 1747/200000. Average 0.01. Remaining 1061.37. So far 9.36. Total? 1070.73
 -- 1748/200000. Average 0.01. Remaining 1061.20. So far 9.36. Total? 1070.55
 -- 1749/200000. Average 0.01. Remaining 1061.01. So far 9.37. Total? 1070.37
 -- 1750/200000. Average 0.01. Remaining 1060.93. So far 9.37. Total? 1070.30
 -- 1751/200000. Average 0.01. Remaining 1063.05. So far 9.39. Total? 1072.44
 -- 1752/200000. Average 0.01. Remaining 1063.37. So far 9.40. Total? 1072.77
 -- 1753/200000. Average 0.01. Remaining 1063.79. So far 9.41. Total? 1073.20
 -- 1754/200000. Average 0.01. Remaining 1063.88. So far 9.42. Total? 1073.29
 -- 1755/200000. Average 0.01. Remaining 1064.20. So far 9.43. Total? 1073.62
 -- 1756/200000. Average 0.01. Remaining 1064.72. So far 9.44. Total? 1074.16
 -- 1757/200000. Average 0.01. Remaining 1064.99. So far 9.44. Total? 1074.43
 -- 1758/200000. Average 0.01. Remaining 1065.04. So far 9.45. Total? 1074.49
 -- 1759/200000. Average 0.01. Remaining 1064.90. So far 9.45. Total? 1074.35
 -- 1760/200000. Average 0.01. Remaining 1064.74. So far 9.46. Total? 1074.20
 -- 1761/200000. Average 0.01. Remaining 1064.56. So far 9.46. Total? 1074.02
 -- 1762/200000. Average 0.01. Remaining 1064.37. So far 9.47. Total? 1073.83
 -- 1763/200000. Average 0.01. Remaining 1064.16. So far 9.47. Total? 1073.62
 -- 1764/200000. Average 0.01. Remaining 1064.01. So far 9.47. Total? 1073.48
 -- 1765/200000. Average 0.01. Remaining 1063.87. So far 9.48. Total? 1073.34
 -- 1766/200000. Average 0.01. Remaining 1063.69. So far 9.48. Total? 1073.17
 -- 1767/200000. Average 0.01. Remaining 1063.50. So far 9.49. Total? 1072.98
 -- 1768/200000. Average 0.01. Remaining 1063.31. So far 9.49. Total? 1072.80
 -- 1769/200000. Average 0.01. Remaining 1063.13. So far 9.49. Total? 1072.62
 -- 1770/200000. Average 0.01. Remaining 1062.96. So far 9.50. Total? 1072.45
 -- 1771/200000. Average 0.01. Remaining 1062.75. So far 9.50. Total? 1072.24
 -- 1772/200000. Average 0.01. Remaining 1062.54. So far 9.50. Total? 1072.04
 -- 1773/200000. Average 0.01. Remaining 1062.55. So far 9.51. Total? 1072.06
 -- 1774/200000. Average 0.01. Remaining 1062.70. So far 9.52. Total? 1072.21
 -- 1775/200000. Average 0.01. Remaining 1062.77. So far 9.52. Total? 1072.29
 -- 1776/200000. Average 0.01. Remaining 1062.70. So far 9.53. Total? 1072.22
 -- 1777/200000. Average 0.01. Remaining 1062.53. So far 9.53. Total? 1072.06
 -- 1778/200000. Average 0.01. Remaining 1062.36. So far 9.53. Total? 1071.89
 -- 1779/200000. Average 0.01. Remaining 1062.41. So far 9.54. Total? 1071.95
 -- 1780/200000. Average 0.01. Remaining 1062.45. So far 9.55. Total? 1072.00
 -- 1781/200000. Average 0.01. Remaining 1062.28. So far 9.55. Total? 1071.83
 -- 1782/200000. Average 0.01. Remaining 1062.10. So far 9.55. Total? 1071.65
 -- 1783/200000. Average 0.01. Remaining 1062.99. So far 9.57. Total? 1072.55
 -- 1784/200000. Average 0.01. Remaining 1062.98. So far 9.57. Total? 1072.54
 -- 1785/200000. Average 0.01. Remaining 1063.03. So far 9.58. Total? 1072.60
 -- 1786/200000. Average 0.01. Remaining 1062.95. So far 9.58. Total? 1072.53
 -- 1787/200000. Average 0.01. Remaining 1063.45. So far 9.59. Total? 1073.04
 -- 1788/200000. Average 0.01. Remaining 1063.54. So far 9.60. Total? 1073.14
 -- 1789/200000. Average 0.01. Remaining 1063.39. So far 9.60. Total? 1072.99
 -- 1790/200000. Average 0.01. Remaining 1063.23. So far 9.61. Total? 1072.83
 -- 1791/200000. Average 0.01. Remaining 1063.05. So far 9.61. Total? 1072.66
 -- 1792/200000. Average 0.01. Remaining 1063.14. So far 9.62. Total? 1072.76
 -- 1793/200000. Average 0.01. Remaining 1063.15. So far 9.62. Total? 1072.77
 -- 1794/200000. Average 0.01. Remaining 1063.02. So far 9.63. Total? 1072.64
 -- 1795/200000. Average 0.01. Remaining 1062.85. So far 9.63. Total? 1072.47
 -- 1796/200000. Average 0.01. Remaining 1063.77. So far 9.64. Total? 1073.40
 -- 1797/200000. Average 0.01. Remaining 1063.66. So far 9.65. Total? 1073.30
 -- 1798/200000. Average 0.01. Remaining 1063.50. So far 9.65. Total? 1073.15
 -- 1799/200000. Average 0.01. Remaining 1063.48. So far 9.66. Total? 1073.13
 -- 1800/200000. Average 0.01. Remaining 1063.55. So far 9.66. Total? 1073.21
 -- 1801/200000. Average 0.01. Remaining 1063.50. So far 9.67. Total? 1073.16
 -- 1802/200000. Average 0.01. Remaining 1063.60. So far 9.68. Total? 1073.27
 -- 1803/200000. Average 0.01. Remaining 1064.06. So far 9.69. Total? 1073.74
 -- 1804/200000. Average 0.01. Remaining 1064.66. So far 9.70. Total? 1074.35
 -- 1805/200000. Average 0.01. Remaining 1064.51. So far 9.70. Total? 1074.21
 -- 1806/200000. Average 0.01. Remaining 1064.85. So far 9.71. Total? 1074.55
 -- 1807/200000. Average 0.01. Remaining 1064.92. So far 9.71. Total? 1074.63
 -- 1808/200000. Average 0.01. Remaining 1065.00. So far 9.72. Total? 1074.71
 -- 1809/200000. Average 0.01. Remaining 1065.55. So far 9.73. Total? 1075.27
 -- 1810/200000. Average 0.01. Remaining 1065.78. So far 9.74. Total? 1075.52
 -- 1811/200000. Average 0.01. Remaining 1065.65. So far 9.74. Total? 1075.39
 -- 1812/200000. Average 0.01. Remaining 1065.51. So far 9.75. Total? 1075.25
 -- 1813/200000. Average 0.01. Remaining 1065.34. So far 9.75. Total? 1075.08
 -- 1814/200000. Average 0.01. Remaining 1065.44. So far 9.76. Total? 1075.19
 -- 1815/200000. Average 0.01. Remaining 1065.43. So far 9.76. Total? 1075.19
 -- 1816/200000. Average 0.01. Remaining 1065.26. So far 9.77. Total? 1075.02
 -- 1817/200000. Average 0.01. Remaining 1065.06. So far 9.77. Total? 1074.83
 -- 1818/200000. Average 0.01. Remaining 1064.88. So far 9.77. Total? 1074.65
 -- 1819/200000. Average 0.01. Remaining 1064.74. So far 9.78. Total? 1074.51
 -- 1820/200000. Average 0.01. Remaining 1064.58. So far 9.78. Total? 1074.36
 -- 1821/200000. Average 0.01. Remaining 1064.41. So far 9.79. Total? 1074.19
 -- 1822/200000. Average 0.01. Remaining 1064.25. So far 9.79. Total? 1074.04
 -- 1823/200000. Average 0.01. Remaining 1064.08. So far 9.79. Total? 1073.87
 -- 1824/200000. Average 0.01. Remaining 1063.88. So far 9.80. Total? 1073.68
 -- 1825/200000. Average 0.01. Remaining 1063.68. So far 9.80. Total? 1073.48
 -- 1826/200000. Average 0.01. Remaining 1063.48. So far 9.80. Total? 1073.28
 -- 1827/200000. Average 0.01. Remaining 1063.29. So far 9.81. Total? 1073.09
 -- 1828/200000. Average 0.01. Remaining 1063.08. So far 9.81. Total? 1072.89
 -- 1829/200000. Average 0.01. Remaining 1062.87. So far 9.81. Total? 1072.68
 -- 1830/200000. Average 0.01. Remaining 1062.64. So far 9.82. Total? 1072.45
 -- 1831/200000. Average 0.01. Remaining 1062.41. So far 9.82. Total? 1072.23
 -- 1832/200000. Average 0.01. Remaining 1063.18. So far 9.83. Total? 1073.01
 -- 1833/200000. Average 0.01. Remaining 1062.99. So far 9.84. Total? 1072.82
 -- 1834/200000. Average 0.01. Remaining 1062.77. So far 9.84. Total? 1072.61
 -- 1835/200000. Average 0.01. Remaining 1062.60. So far 9.85. Total? 1072.44
 -- 1836/200000. Average 0.01. Remaining 1062.39. So far 9.85. Total? 1072.24
 -- 1837/200000. Average 0.01. Remaining 1062.19. So far 9.85. Total? 1072.03
 -- 1838/200000. Average 0.01. Remaining 1061.96. So far 9.86. Total? 1071.81
 -- 1839/200000. Average 0.01. Remaining 1061.75. So far 9.86. Total? 1071.60
 -- 1840/200000. Average 0.01. Remaining 1061.53. So far 9.86. Total? 1071.39
 -- 1841/200000. Average 0.01. Remaining 1061.30. So far 9.87. Total? 1071.16
 -- 1842/200000. Average 0.01. Remaining 1061.06. So far 9.87. Total? 1070.93
 -- 1843/200000. Average 0.01. Remaining 1060.81. So far 9.87. Total? 1070.68
 -- 1844/200000. Average 0.01. Remaining 1060.59. So far 9.87. Total? 1070.46
 -- 1845/200000. Average 0.01. Remaining 1060.42. So far 9.88. Total? 1070.29
 -- 1846/200000. Average 0.01. Remaining 1060.23. So far 9.88. Total? 1070.11
 -- 1847/200000. Average 0.01. Remaining 1060.02. So far 9.89. Total? 1069.90
 -- 1848/200000. Average 0.01. Remaining 1059.79. So far 9.89. Total? 1069.68
 -- 1849/200000. Average 0.01. Remaining 1059.56. So far 9.89. Total? 1069.45
 -- 1850/200000. Average 0.01. Remaining 1059.73. So far 9.90. Total? 1069.62
 -- 1851/200000. Average 0.01. Remaining 1060.54. So far 9.91. Total? 1070.44
 -- 1852/200000. Average 0.01. Remaining 1060.74. So far 9.92. Total? 1070.65
 -- 1853/200000. Average 0.01. Remaining 1061.00. So far 9.93. Total? 1070.92
 -- 1854/200000. Average 0.01. Remaining 1061.38. So far 9.94. Total? 1071.31
 -- 1855/200000. Average 0.01. Remaining 1061.86. So far 9.95. Total? 1071.80
 -- 1856/200000. Average 0.01. Remaining 1062.74. So far 9.96. Total? 1072.69
 -- 1857/200000. Average 0.01. Remaining 1062.58. So far 9.96. Total? 1072.54
 -- 1858/200000. Average 0.01. Remaining 1062.63. So far 9.97. Total? 1072.59
 -- 1859/200000. Average 0.01. Remaining 1063.06. So far 9.98. Total? 1073.03
 -- 1860/200000. Average 0.01. Remaining 1063.31. So far 9.99. Total? 1073.30
 -- 1861/200000. Average 0.01. Remaining 1064.07. So far 10.00. Total? 1074.06
 -- 1862/200000. Average 0.01. Remaining 1064.37. So far 10.01. Total? 1074.37
 -- 1863/200000. Average 0.01. Remaining 1064.30. So far 10.01. Total? 1074.31
 -- 1864/200000. Average 0.01. Remaining 1064.40. So far 10.02. Total? 1074.41
 -- 1865/200000. Average 0.01. Remaining 1064.53. So far 10.03. Total? 1074.55
 -- 1866/200000. Average 0.01. Remaining 1064.47. So far 10.03. Total? 1074.50
 -- 1867/200000. Average 0.01. Remaining 1064.33. So far 10.03. Total? 1074.36
 -- 1868/200000. Average 0.01. Remaining 1064.18. So far 10.04. Total? 1074.22
 -- 1869/200000. Average 0.01. Remaining 1064.02. So far 10.04. Total? 1074.06
 -- 1870/200000. Average 0.01. Remaining 1063.85. So far 10.05. Total? 1073.89
 -- 1871/200000. Average 0.01. Remaining 1063.80. So far 10.05. Total? 1073.84
 -- 1872/200000. Average 0.01. Remaining 1063.82. So far 10.06. Total? 1073.87
 -- 1873/200000. Average 0.01. Remaining 1063.72. So far 10.06. Total? 1073.78
 -- 1874/200000. Average 0.01. Remaining 1063.56. So far 10.07. Total? 1073.62
 -- 1875/200000. Average 0.01. Remaining 1063.50. So far 10.07. Total? 1073.56
 -- 1876/200000. Average 0.01. Remaining 1063.37. So far 10.07. Total? 1073.44
 -- 1877/200000. Average 0.01. Remaining 1063.21. So far 10.08. Total? 1073.28
 -- 1878/200000. Average 0.01. Remaining 1063.05. So far 10.08. Total? 1073.12
 -- 1879/200000. Average 0.01. Remaining 1062.86. So far 10.09. Total? 1072.94
 -- 1880/200000. Average 0.01. Remaining 1062.68. So far 10.09. Total? 1072.76
 -- 1881/200000. Average 0.01. Remaining 1062.49. So far 10.09. Total? 1072.58
 -- 1882/200000. Average 0.01. Remaining 1062.31. So far 10.10. Total? 1072.40
 -- 1883/200000. Average 0.01. Remaining 1062.11. So far 10.10. Total? 1072.20
 -- 1884/200000. Average 0.01. Remaining 1061.94. So far 10.10. Total? 1072.04
 -- 1885/200000. Average 0.01. Remaining 1061.78. So far 10.11. Total? 1071.88
 -- 1886/200000. Average 0.01. Remaining 1061.59. So far 10.11. Total? 1071.70
 -- 1887/200000. Average 0.01. Remaining 1061.42. So far 10.12. Total? 1071.53
 -- 1888/200000. Average 0.01. Remaining 1061.22. So far 10.12. Total? 1071.33
 -- 1889/200000. Average 0.01. Remaining 1061.02. So far 10.12. Total? 1071.14
 -- 1890/200000. Average 0.01. Remaining 1060.84. So far 10.13. Total? 1070.96
 -- 1891/200000. Average 0.01. Remaining 1060.64. So far 10.13. Total? 1070.76
 -- 1892/200000. Average 0.01. Remaining 1060.44. So far 10.13. Total? 1070.57
 -- 1893/200000. Average 0.01. Remaining 1060.24. So far 10.14. Total? 1070.37
 -- 1894/200000. Average 0.01. Remaining 1060.04. So far 10.14. Total? 1070.18
 -- 1895/200000. Average 0.01. Remaining 1059.84. So far 10.14. Total? 1069.97
 -- 1896/200000. Average 0.01. Remaining 1059.69. So far 10.15. Total? 1069.83
 -- 1897/200000. Average 0.01. Remaining 1059.54. So far 10.15. Total? 1069.69
 -- 1898/200000. Average 0.01. Remaining 1059.37. So far 10.16. Total? 1069.52
 -- 1899/200000. Average 0.01. Remaining 1059.19. So far 10.16. Total? 1069.35
 -- 1900/200000. Average 0.01. Remaining 1058.98. So far 10.16. Total? 1069.14
 -- 1901/200000. Average 0.01. Remaining 1058.78. So far 10.17. Total? 1068.94
 -- 1902/200000. Average 0.01. Remaining 1058.58. So far 10.17. Total? 1068.74
 -- 1903/200000. Average 0.01. Remaining 1058.35. So far 10.17. Total? 1068.51
 -- 1904/200000. Average 0.01. Remaining 1058.29. So far 10.18. Total? 1068.46
 -- 1905/200000. Average 0.01. Remaining 1058.13. So far 10.18. Total? 1068.30
 -- 1906/200000. Average 0.01. Remaining 1057.94. So far 10.18. Total? 1068.12
 -- 1907/200000. Average 0.01. Remaining 1057.76. So far 10.19. Total? 1067.94
 -- 1908/200000. Average 0.01. Remaining 1057.56. So far 10.19. Total? 1067.75
 -- 1909/200000. Average 0.01. Remaining 1057.37. So far 10.20. Total? 1067.56
 -- 1910/200000. Average 0.01. Remaining 1057.17. So far 10.20. Total? 1067.37
 -- 1911/200000. Average 0.01. Remaining 1057.35. So far 10.21. Total? 1067.55
 -- 1912/200000. Average 0.01. Remaining 1057.20. So far 10.21. Total? 1067.41
 -- 1913/200000. Average 0.01. Remaining 1057.28. So far 10.22. Total? 1067.49
 -- 1914/200000. Average 0.01. Remaining 1057.40. So far 10.22. Total? 1067.62
 -- 1915/200000. Average 0.01. Remaining 1057.90. So far 10.23. Total? 1068.13
 -- 1916/200000. Average 0.01. Remaining 1057.97. So far 10.24. Total? 1068.20
 -- 1917/200000. Average 0.01. Remaining 1057.84. So far 10.24. Total? 1068.08
 -- 1918/200000. Average 0.01. Remaining 1057.69. So far 10.25. Total? 1067.94
 -- 1919/200000. Average 0.01. Remaining 1057.69. So far 10.25. Total? 1067.93
 -- 1920/200000. Average 0.01. Remaining 1057.78. So far 10.26. Total? 1068.04
 -- 1921/200000. Average 0.01. Remaining 1057.64. So far 10.26. Total? 1067.90
 -- 1922/200000. Average 0.01. Remaining 1057.47. So far 10.27. Total? 1067.73
 -- 1923/200000. Average 0.01. Remaining 1057.27. So far 10.27. Total? 1067.54
 -- 1924/200000. Average 0.01. Remaining 1057.08. So far 10.27. Total? 1067.35
 -- 1925/200000. Average 0.01. Remaining 1056.91. So far 10.28. Total? 1067.19
 -- 1926/200000. Average 0.01. Remaining 1056.73. So far 10.28. Total? 1067.01
 -- 1927/200000. Average 0.01. Remaining 1056.55. So far 10.28. Total? 1066.83
 -- 1928/200000. Average 0.01. Remaining 1056.36. So far 10.29. Total? 1066.64
 -- 1929/200000. Average 0.01. Remaining 1056.19. So far 10.29. Total? 1066.48
 -- 1930/200000. Average 0.01. Remaining 1056.01. So far 10.30. Total? 1066.30
 -- 1931/200000. Average 0.01. Remaining 1055.83. So far 10.30. Total? 1066.12
 -- 1932/200000. Average 0.01. Remaining 1055.63. So far 10.30. Total? 1065.93
 -- 1933/200000. Average 0.01. Remaining 1055.44. So far 10.31. Total? 1065.74
 -- 1934/200000. Average 0.01. Remaining 1055.26. So far 10.31. Total? 1065.57
 -- 1935/200000. Average 0.01. Remaining 1055.09. So far 10.31. Total? 1065.39
 -- 1936/200000. Average 0.01. Remaining 1055.26. So far 10.32. Total? 1065.58
 -- 1937/200000. Average 0.01. Remaining 1055.26. So far 10.33. Total? 1065.58
 -- 1938/200000. Average 0.01. Remaining 1055.13. So far 10.33. Total? 1065.45
 -- 1939/200000. Average 0.01. Remaining 1054.96. So far 10.33. Total? 1065.29
 -- 1940/200000. Average 0.01. Remaining 1054.79. So far 10.34. Total? 1065.12
 -- 1941/200000. Average 0.01. Remaining 1054.60. So far 10.34. Total? 1064.93
 -- 1942/200000. Average 0.01. Remaining 1054.41. So far 10.34. Total? 1064.75
 -- 1943/200000. Average 0.01. Remaining 1054.42. So far 10.35. Total? 1064.77
 -- 1944/200000. Average 0.01. Remaining 1054.43. So far 10.35. Total? 1064.78
 -- 1945/200000. Average 0.01. Remaining 1055.22. So far 10.37. Total? 1065.59
 -- 1946/200000. Average 0.01. Remaining 1055.04. So far 10.37. Total? 1065.41
 -- 1947/200000. Average 0.01. Remaining 1054.86. So far 10.38. Total? 1065.23
 -- 1948/200000. Average 0.01. Remaining 1054.76. So far 10.38. Total? 1065.14
 -- 1949/200000. Average 0.01. Remaining 1055.71. So far 10.39. Total? 1066.10
 -- 1950/200000. Average 0.01. Remaining 1055.94. So far 10.40. Total? 1066.34
 -- 1951/200000. Average 0.01. Remaining 1055.90. So far 10.41. Total? 1066.30
 -- 1952/200000. Average 0.01. Remaining 1055.78. So far 10.41. Total? 1066.19
 -- 1953/200000. Average 0.01. Remaining 1055.63. So far 10.42. Total? 1066.04
 -- 1954/200000. Average 0.01. Remaining 1055.46. So far 10.42. Total? 1065.87
 -- 1955/200000. Average 0.01. Remaining 1055.57. So far 10.43. Total? 1065.99
 -- 1956/200000. Average 0.01. Remaining 1055.58. So far 10.43. Total? 1066.01
 -- 1957/200000. Average 0.01. Remaining 1055.45. So far 10.43. Total? 1065.88
 -- 1958/200000. Average 0.01. Remaining 1055.31. So far 10.44. Total? 1065.74
 -- 1959/200000. Average 0.01. Remaining 1055.31. So far 10.44. Total? 1065.75
 -- 1960/200000. Average 0.01. Remaining 1055.84. So far 10.45. Total? 1066.29
 -- 1961/200000. Average 0.01. Remaining 1056.37. So far 10.47. Total? 1066.83
 -- 1962/200000. Average 0.01. Remaining 1056.26. So far 10.47. Total? 1066.72
 -- 1963/200000. Average 0.01. Remaining 1056.35. So far 10.48. Total? 1066.82
 -- 1964/200000. Average 0.01. Remaining 1056.66. So far 10.48. Total? 1067.14
 -- 1965/200000. Average 0.01. Remaining 1056.73. So far 10.49. Total? 1067.22
 -- 1966/200000. Average 0.01. Remaining 1057.22. So far 10.50. Total? 1067.72
 -- 1967/200000. Average 0.01. Remaining 1057.35. So far 10.51. Total? 1067.85
 -- 1968/200000. Average 0.01. Remaining 1057.22. So far 10.51. Total? 1067.73
 -- 1969/200000. Average 0.01. Remaining 1057.07. So far 10.52. Total? 1067.58
 -- 1970/200000. Average 0.01. Remaining 1057.11. So far 10.52. Total? 1067.62
 -- 1971/200000. Average 0.01. Remaining 1057.28. So far 10.53. Total? 1067.80
 -- 1972/200000. Average 0.01. Remaining 1057.19. So far 10.53. Total? 1067.72
 -- 1973/200000. Average 0.01. Remaining 1057.07. So far 10.54. Total? 1067.60
 -- 1974/200000. Average 0.01. Remaining 1056.91. So far 10.54. Total? 1067.45
 -- 1975/200000. Average 0.01. Remaining 1056.77. So far 10.55. Total? 1067.31
 -- 1976/200000. Average 0.01. Remaining 1056.61. So far 10.55. Total? 1067.15
 -- 1977/200000. Average 0.01. Remaining 1056.43. So far 10.55. Total? 1066.98
 -- 1978/200000. Average 0.01. Remaining 1056.30. So far 10.56. Total? 1066.85
 -- 1979/200000. Average 0.01. Remaining 1056.14. So far 10.56. Total? 1066.69
 -- 1980/200000. Average 0.01. Remaining 1055.96. So far 10.56. Total? 1066.52
 -- 1981/200000. Average 0.01. Remaining 1055.92. So far 10.57. Total? 1066.48
 -- 1982/200000. Average 0.01. Remaining 1055.95. So far 10.57. Total? 1066.52
 -- 1983/200000. Average 0.01. Remaining 1055.83. So far 10.58. Total? 1066.40
 -- 1984/200000. Average 0.01. Remaining 1055.67. So far 10.58. Total? 1066.25
 -- 1985/200000. Average 0.01. Remaining 1055.50. So far 10.59. Total? 1066.08
 -- 1986/200000. Average 0.01. Remaining 1055.36. So far 10.59. Total? 1065.94
 -- 1987/200000. Average 0.01. Remaining 1055.21. So far 10.59. Total? 1065.79
 -- 1988/200000. Average 0.01. Remaining 1055.04. So far 10.60. Total? 1065.63
 -- 1989/200000. Average 0.01. Remaining 1054.86. So far 10.60. Total? 1065.45
 -- 1990/200000. Average 0.01. Remaining 1054.68. So far 10.60. Total? 1065.28
 -- 1991/200000. Average 0.01. Remaining 1054.52. So far 10.61. Total? 1065.12
 -- 1992/200000. Average 0.01. Remaining 1054.35. So far 10.61. Total? 1064.96
 -- 1993/200000. Average 0.01. Remaining 1055.14. So far 10.63. Total? 1065.76
 -- 1994/200000. Average 0.01. Remaining 1055.00. So far 10.63. Total? 1065.62
 -- 1995/200000. Average 0.01. Remaining 1054.83. So far 10.63. Total? 1065.46
 -- 1996/200000. Average 0.01. Remaining 1054.66. So far 10.64. Total? 1065.29
 -- 1997/200000. Average 0.01. Remaining 1054.50. So far 10.64. Total? 1065.13
 -- 1998/200000. Average 0.01. Remaining 1054.32. So far 10.64. Total? 1064.96
 -- 1999/200000. Average 0.01. Remaining 1054.29. So far 10.65. Total? 1064.93
 -- 2000/200000. Average 0.01. Remaining 1054.48. So far 10.66. Total? 1065.13
 -- 2001/200000. Average 0.01. Remaining 1054.85. So far 10.67. Total? 1065.51
